epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,31732.3,1.23316,1.67372,1.3742,0.51518,0.36621,0.37906,0.2604,1.17352,1.40952,1.32097,0.000628101,0.000628101,0.000628101
23,33167.2,1.22251,1.6447,1.36579,0.50683,0.36903,0.38244,0.26294,1.16864,1.39488,1.31705,0.000597754,0.000597754,0.000597754
24,34603.4,1.21398,1.62291,1.3582,0.50696,0.37073,0.38751,0.26678,1.16259,1.38326,1.3116,0.00056704,0.00056704,0.00056704
25,36039.6,1.20515,1.60149,1.35545,0.50183,0.37514,0.39207,0.27013,1.15829,1.37129,1.30997,0.000536081,0.000536081,0.000536081
26,37474.4,1.19251,1.57163,1.34487,0.50629,0.3797,0.3957,0.27262,1.1543,1.36171,1.30651,0.000505,0.000505,0.000505
27,38916.9,1.18348,1.54753,1.34129,0.49451,0.38874,0.39903,0.27584,1.15104,1.35218,1.30404,0.000473919,0.000473919,0.000473919
28,40370.1,1.17764,1.52484,1.33041,0.50365,0.39257,0.40189,0.27823,1.14654,1.34465,1.29979,0.00044296,0.00044296,0.00044296
29,41850.8,1.16821,1.51057,1.32847,0.51542,0.39089,0.40435,0.27996,1.14295,1.33695,1.2968,0.000412246,0.000412246,0.000412246
30,43363.8,1.16021,1.48938,1.31853,0.5204,0.39147,0.40647,0.2818,1.14057,1.33151,1.29475,0.000381899,0.000381899,0.000381899
31,45001.3,1.15048,1.47566,1.31607,0.5188,0.39338,0.40851,0.2837,1.13896,1.32666,1.29365,0.000352037,0.000352037,0.000352037
32,46583.4,1.1471,1.4563,1.31087,0.52743,0.39343,0.41069,0.28535,1.13776,1.32118,1.29258,0.000322778,0.000322778,0.000322778
33,48047.7,1.13727,1.42957,1.30485,0.51476,0.39548,0.41215,0.28664,1.13587,1.31646,1.29131,0.000294239,0.000294239,0.000294239
34,49553.3,1.13143,1.41934,1.29957,0.52029,0.3933,0.41391,0.28803,1.134,1.31196,1.28982,0.000266532,0.000266532,0.000266532
35,51036.2,1.12172,1.40217,1.29558,0.5233,0.3941,0.41526,0.28919,1.13243,1.30856,1.2885,0.000239766,0.000239766,0.000239766
36,52471.4,1.1198,1.38668,1.291,0.52474,0.3941,0.41631,0.29005,1.13124,1.30583,1.28749,0.000214046,0.000214046,0.000214046
37,53938,1.11217,1.37551,1.28514,0.52177,0.39622,0.41769,0.29082,1.13046,1.30291,1.28679,0.000189475,0.000189475,0.000189475
38,55411.1,1.10828,1.35683,1.28222,0.52328,0.39804,0.41899,0.29167,1.12993,1.3004,1.28617,0.000166149,0.000166149,0.000166149
39,56898.5,1.10264,1.35022,1.27909,0.52347,0.39872,0.41963,0.29223,1.12901,1.2981,1.28556,0.000144161,0.000144161,0.000144161
40,58407.4,1.09859,1.33536,1.27814,0.52727,0.39853,0.42075,0.29303,1.12842,1.29624,1.28506,0.000123596,0.000123596,0.000123596
41,59929,1.07208,1.22306,1.25705,0.52898,0.39859,0.42125,0.29363,1.1277,1.29409,1.2846,0.000104537,0.000104537,0.000104537
42,61361,1.06306,1.20125,1.24979,0.5274,0.39935,0.42166,0.29398,1.12708,1.29252,1.28412,8.70577e-05,8.70577e-05,8.70577e-05
43,62804.4,1.05427,1.1848,1.24388,0.52497,0.40037,0.42206,0.29452,1.12639,1.29097,1.28366,7.12282e-05,7.12282e-05,7.12282e-05
44,64264.4,1.05059,1.17536,1.2411,0.52301,0.40219,0.42291,0.2951,1.12562,1.28968,1.28325,5.71106e-05,5.71106e-05,5.71106e-05
45,65726.4,1.04852,1.1669,1.23975,0.52464,0.40217,0.42347,0.29565,1.12498,1.2883,1.28262,4.47606e-05,4.47606e-05,4.47606e-05
46,67165.1,1.04363,1.15786,1.2348,0.52244,0.40342,0.42398,0.29583,1.12431,1.28708,1.28215,3.4227e-05,3.4227e-05,3.4227e-05
47,68603.1,1.04473,1.15642,1.23689,0.52573,0.40261,0.42469,0.29631,1.1239,1.28596,1.28196,2.55513e-05,2.55513e-05,2.55513e-05
48,70036.2,1.04029,1.14774,1.23435,0.52673,0.40237,0.4253,0.29673,1.1234,1.28484,1.28164,1.87678e-05,1.87678e-05,1.87678e-05
49,71469.5,1.03707,1.14603,1.2312,0.52365,0.4034,0.42579,0.29701,1.12306,1.28383,1.28147,1.39032e-05,1.39032e-05,1.39032e-05
50,72901.8,1.0373,1.14329,1.23332,0.5274,0.40265,0.42633,0.2973,1.12261,1.28294,1.28108,1.09768e-05,1.09768e-05,1.09768e-05
