epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,41074.7,1.19164,1.57194,1.35363,0.50248,0.3948,0.40112,0.27562,1.15164,1.34624,1.31977,0.000536081,0.000536081,0.000536081
26,42715.6,1.18072,1.54712,1.34831,0.50672,0.39628,0.4046,0.27828,1.14749,1.33671,1.31685,0.000505,0.000505,0.000505
27,44360.3,1.1762,1.52885,1.34442,0.51583,0.39935,0.40856,0.28124,1.14406,1.329,1.31425,0.000473919,0.000473919,0.000473919
28,46083,1.16604,1.50365,1.33512,0.51888,0.39953,0.41169,0.28332,1.14072,1.3216,1.31199,0.00044296,0.00044296,0.00044296
29,47769,1.15577,1.48674,1.3285,0.51716,0.40174,0.41422,0.28527,1.13824,1.31456,1.31003,0.000412246,0.000412246,0.000412246
30,49448.1,1.15259,1.46805,1.32293,0.51435,0.40481,0.41625,0.28717,1.13566,1.30968,1.30796,0.000381899,0.000381899,0.000381899
31,51125.7,1.13987,1.45239,1.31843,0.52514,0.40435,0.41877,0.28925,1.13406,1.30492,1.3068,0.000352037,0.000352037,0.000352037
32,52796.2,1.13351,1.43277,1.31393,0.51721,0.40626,0.4209,0.29078,1.13216,1.30035,1.30551,0.000322778,0.000322778,0.000322778
33,54475.7,1.12895,1.41516,1.31076,0.52346,0.40673,0.42248,0.29208,1.13049,1.29654,1.30426,0.000294239,0.000294239,0.000294239
34,56146,1.12095,1.39998,1.30363,0.52569,0.40758,0.42333,0.29337,1.12872,1.29237,1.30298,0.000266532,0.000266532,0.000266532
35,57788,1.11307,1.38572,1.29892,0.52701,0.40825,0.42533,0.2948,1.12741,1.28929,1.302,0.000239766,0.000239766,0.000239766
36,59451.2,1.10674,1.36755,1.29356,0.52533,0.41044,0.42661,0.29598,1.12639,1.28582,1.30125,0.000214046,0.000214046,0.000214046
37,61104.6,1.10415,1.3604,1.29352,0.52679,0.41134,0.42786,0.2968,1.12521,1.28332,1.30033,0.000189475,0.000189475,0.000189475
38,62770.7,1.09706,1.34477,1.28917,0.52633,0.41345,0.42906,0.29749,1.12423,1.28054,1.29953,0.000166149,0.000166149,0.000166149
39,64440.5,1.09434,1.32985,1.285,0.52807,0.41399,0.43024,0.29842,1.12329,1.27826,1.29867,0.000144161,0.000144161,0.000144161
40,66096.6,1.08736,1.32308,1.28061,0.52678,0.41584,0.43113,0.29916,1.12266,1.27594,1.29817,0.000123596,0.000123596,0.000123596
41,67780.3,1.06354,1.20787,1.26119,0.52559,0.41795,0.43198,0.29983,1.12192,1.2735,1.29752,0.000104537,0.000104537,0.000104537
42,69444.2,1.05274,1.17998,1.25391,0.52872,0.41749,0.43338,0.30091,1.12096,1.27161,1.29659,8.70577e-05,8.70577e-05,8.70577e-05
43,71117,1.04879,1.16849,1.2515,0.53537,0.41475,0.43411,0.30141,1.12064,1.2697,1.29638,7.12282e-05,7.12282e-05,7.12282e-05
44,72785.9,1.04242,1.15699,1.24648,0.5361,0.41639,0.43499,0.302,1.12006,1.26781,1.29588,5.71106e-05,5.71106e-05,5.71106e-05
45,74454.3,1.04262,1.14988,1.24839,0.53635,0.41687,0.43587,0.3026,1.11934,1.26623,1.29534,4.47606e-05,4.47606e-05,4.47606e-05
46,76125.7,1.03778,1.14497,1.24482,0.53355,0.41915,0.43648,0.30312,1.11857,1.26445,1.29468,3.4227e-05,3.4227e-05,3.4227e-05
47,77793.1,1.03644,1.14098,1.24277,0.53504,0.4189,0.43708,0.30362,1.11791,1.26284,1.29418,2.55513e-05,2.55513e-05,2.55513e-05
48,79466.8,1.03228,1.13295,1.23835,0.53468,0.41963,0.4377,0.30397,1.11755,1.26181,1.29391,1.87678e-05,1.87678e-05,1.87678e-05
49,81150.4,1.03255,1.13176,1.24032,0.53789,0.41866,0.43836,0.3046,1.11719,1.26086,1.29364,1.39032e-05,1.39032e-05,1.39032e-05
50,82928.4,1.0311,1.12797,1.23934,0.53481,0.42043,0.43838,0.30466,1.11692,1.25984,1.29337,1.09768e-05,1.09768e-05,1.09768e-05
