epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,21405.2,1.31447,1.84441,1.44632,0.46094,0.32981,0.33247,0.22359,1.23669,1.54782,1.38559,0.000865839,0.000865839,0.000865839
14,23037.7,1.29949,1.80736,1.43607,0.49016,0.32932,0.34332,0.23205,1.22289,1.51524,1.37408,0.000843851,0.000843851,0.000843851
15,24670.4,1.28493,1.7735,1.4244,0.47752,0.34246,0.35075,0.23864,1.2109,1.48706,1.36559,0.000820525,0.000820525,0.000820525
16,26303.8,1.26835,1.7395,1.4151,0.48613,0.35217,0.36057,0.24615,1.19968,1.46282,1.3593,0.000795954,0.000795954,0.000795954
17,27934.4,1.25852,1.71156,1.40811,0.50366,0.35531,0.36885,0.25151,1.19139,1.43856,1.35195,0.000770234,0.000770234,0.000770234
18,29568.1,1.24391,1.67383,1.39479,0.49704,0.3649,0.37422,0.25642,1.1811,1.41788,1.34283,0.000743468,0.000743468,0.000743468
19,31205.5,1.23159,1.64377,1.38467,0.49798,0.37269,0.37988,0.26139,1.17193,1.39888,1.33533,0.000715761,0.000715761,0.000715761
20,32836.8,1.22303,1.62311,1.3802,0.51587,0.36992,0.38628,0.26572,1.16437,1.38469,1.32949,0.000687222,0.000687222,0.000687222
21,34468.1,1.2125,1.59598,1.3735,0.51063,0.3772,0.39231,0.27013,1.15769,1.36792,1.32591,0.000657963,0.000657963,0.000657963
22,36099.3,1.19961,1.56721,1.3655,0.51546,0.38113,0.39676,0.27378,1.15276,1.3546,1.32111,0.000628101,0.000628101,0.000628101
23,37730.7,1.19151,1.5426,1.35681,0.52063,0.38283,0.40131,0.27785,1.14698,1.34218,1.31616,0.000597754,0.000597754,0.000597754
24,39361.4,1.1823,1.51878,1.34716,0.52354,0.38715,0.40605,0.28155,1.14236,1.33022,1.31272,0.00056704,0.00056704,0.00056704
25,40995.4,1.17307,1.49846,1.34114,0.53158,0.38713,0.4095,0.28412,1.13911,1.31961,1.31012,0.000536081,0.000536081,0.000536081
26,42630.1,1.16472,1.47615,1.33595,0.54067,0.38742,0.41257,0.2863,1.1361,1.31263,1.30724,0.000505,0.000505,0.000505
27,44261.6,1.15574,1.45096,1.32681,0.53838,0.39349,0.41519,0.28871,1.13285,1.30535,1.30439,0.000473919,0.000473919,0.000473919
28,45930.8,1.1471,1.43385,1.32062,0.54492,0.39356,0.41758,0.29054,1.13102,1.29898,1.30312,0.00044296,0.00044296,0.00044296
29,47614.2,1.14001,1.41678,1.31692,0.54763,0.39503,0.41991,0.29277,1.12786,1.29256,1.30068,0.000412246,0.000412246,0.000412246
30,49260.3,1.13375,1.4001,1.31208,0.55264,0.39436,0.42251,0.29437,1.12559,1.2878,1.2988,0.000381899,0.000381899,0.000381899
31,50923.1,1.12407,1.38385,1.30635,0.55537,0.39489,0.42434,0.29591,1.12368,1.28305,1.29738,0.000352037,0.000352037,0.000352037
32,52634.1,1.1178,1.36415,1.30113,0.5527,0.39965,0.42637,0.29734,1.12167,1.27874,1.29596,0.000322778,0.000322778,0.000322778
33,54283.6,1.11247,1.34996,1.29658,0.5524,0.39992,0.42756,0.29834,1.11951,1.27427,1.29397,0.000294239,0.000294239,0.000294239
34,55918.5,1.10619,1.33622,1.29168,0.5506,0.40245,0.42927,0.29941,1.11797,1.27075,1.29271,0.000266532,0.000266532,0.000266532
35,57573.5,1.09836,1.32143,1.28948,0.55472,0.40254,0.43082,0.30061,1.11667,1.26754,1.29186,0.000239766,0.000239766,0.000239766
36,59239.6,1.09106,1.30507,1.28287,0.55368,0.40444,0.43218,0.30144,1.11552,1.26464,1.29104,0.000214046,0.000214046,0.000214046
37,60915.3,1.08434,1.28866,1.2778,0.55805,0.40407,0.43324,0.30255,1.11421,1.26197,1.29027,0.000189475,0.000189475,0.000189475
38,62574.6,1.0798,1.28133,1.27755,0.55718,0.40596,0.4341,0.30337,1.1132,1.25905,1.28947,0.000166149,0.000166149,0.000166149
39,64188.9,1.07303,1.26889,1.27189,0.56095,0.40678,0.43545,0.30434,1.11207,1.25632,1.28853,0.000144161,0.000144161,0.000144161
40,65805.4,1.07025,1.25895,1.26939,0.55979,0.40873,0.43613,0.30498,1.11127,1.25373,1.28782,0.000123596,0.000123596,0.000123596
41,67494.5,1.04819,1.14903,1.24888,0.55834,0.41095,0.43725,0.30541,1.1106,1.25145,1.2872,0.000104537,0.000104537,0.000104537
42,69150.8,1.03647,1.12823,1.24209,0.56241,0.41022,0.43812,0.30615,1.10962,1.24917,1.28644,8.70577e-05,8.70577e-05,8.70577e-05
43,70775.5,1.02994,1.11569,1.23747,0.56098,0.41263,0.43899,0.30665,1.10883,1.24743,1.28581,7.12282e-05,7.12282e-05,7.12282e-05
44,72416.8,1.02733,1.09955,1.23522,0.56327,0.41163,0.43991,0.30711,1.10809,1.24554,1.28528,5.71106e-05,5.71106e-05,5.71106e-05
45,74067.1,1.02389,1.09481,1.23274,0.56028,0.41531,0.44059,0.30781,1.10743,1.24382,1.28482,4.47606e-05,4.47606e-05,4.47606e-05
46,75685.8,1.02126,1.0925,1.23076,0.56576,0.41394,0.44144,0.3085,1.10698,1.24268,1.28458,3.4227e-05,3.4227e-05,3.4227e-05
47,77305.5,1.01846,1.08673,1.22985,0.56582,0.41514,0.44176,0.30905,1.10668,1.24128,1.28431,2.55513e-05,2.55513e-05,2.55513e-05
48,78941.8,1.01774,1.08354,1.22883,0.56491,0.4161,0.44233,0.30965,1.10626,1.23988,1.28401,1.87678e-05,1.87678e-05,1.87678e-05
49,80601.4,1.01449,1.07433,1.22378,0.55971,0.41769,0.44297,0.31,1.10622,1.23865,1.28402,1.39032e-05,1.39032e-05,1.39032e-05
50,82214.6,1.01398,1.07563,1.22587,0.56071,0.41779,0.4436,0.31053,1.10612,1.23779,1.2838,1.09768e-05,1.09768e-05,1.09768e-05
