epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,34750.8,1.20937,1.56779,1.35711,0.51933,0.37126,0.39106,0.26838,1.16593,1.37744,1.31841,0.00056704,0.00056704,0.00056704
25,36236,1.19736,1.54904,1.34936,0.51324,0.37909,0.39459,0.27124,1.16024,1.36497,1.3127,0.000536081,0.000536081,0.000536081
26,37691.4,1.18828,1.53005,1.34234,0.51352,0.38528,0.39809,0.27391,1.1577,1.35608,1.311,0.000505,0.000505,0.000505
27,39149.8,1.17777,1.50789,1.33529,0.51431,0.38793,0.40157,0.27627,1.15424,1.34948,1.30879,0.000473919,0.000473919,0.000473919
28,40605.1,1.17085,1.48319,1.32982,0.52202,0.38781,0.40505,0.27918,1.15081,1.34127,1.30739,0.00044296,0.00044296,0.00044296
29,42086.5,1.16648,1.46746,1.32684,0.52551,0.38991,0.40861,0.28183,1.14761,1.33317,1.30469,0.000412246,0.000412246,0.000412246
30,43584.6,1.15471,1.44837,1.31907,0.5294,0.39143,0.4108,0.28333,1.14474,1.32679,1.30234,0.000381899,0.000381899,0.000381899
31,45095.8,1.14516,1.4251,1.31183,0.52845,0.39587,0.41275,0.28514,1.1429,1.32112,1.30068,0.000352037,0.000352037,0.000352037
32,46576,1.13668,1.40815,1.30485,0.53697,0.39497,0.41478,0.28672,1.14076,1.31578,1.29858,0.000322778,0.000322778,0.000322778
33,48040.3,1.12788,1.38747,1.30152,0.5374,0.39717,0.41635,0.28745,1.13874,1.31159,1.29684,0.000294239,0.000294239,0.000294239
34,49523,1.1228,1.37255,1.29847,0.54202,0.39749,0.41762,0.28866,1.13722,1.30702,1.29553,0.000266532,0.000266532,0.000266532
35,50995.5,1.11726,1.36496,1.29535,0.53813,0.40073,0.41909,0.28957,1.13647,1.30377,1.29493,0.000239766,0.000239766,0.000239766
36,52430.2,1.11458,1.34798,1.28968,0.53861,0.39992,0.4207,0.29032,1.13515,1.3009,1.29362,0.000214046,0.000214046,0.000214046
37,53864.7,1.10667,1.33387,1.28575,0.53578,0.40178,0.42166,0.2914,1.13437,1.29833,1.29304,0.000189475,0.000189475,0.000189475
38,55299.7,1.10208,1.32066,1.2826,0.53611,0.40192,0.4223,0.29212,1.1336,1.29608,1.29273,0.000166149,0.000166149,0.000166149
39,56740.5,1.09577,1.30755,1.27648,0.53471,0.40407,0.42332,0.29306,1.13303,1.29394,1.29201,0.000144161,0.000144161,0.000144161
40,58210.7,1.09359,1.29997,1.2756,0.53317,0.40576,0.42412,0.29362,1.13241,1.29192,1.29158,0.000123596,0.000123596,0.000123596
41,59682.9,1.06532,1.19135,1.25508,0.53053,0.4078,0.42508,0.29424,1.13196,1.28976,1.29122,0.000104537,0.000104537,0.000104537
42,61147.5,1.0555,1.1677,1.24641,0.5345,0.40702,0.42587,0.29475,1.13146,1.28797,1.29086,8.70577e-05,8.70577e-05,8.70577e-05
43,62626.1,1.05021,1.15182,1.242,0.53352,0.40889,0.42645,0.29509,1.13099,1.28643,1.29043,7.12282e-05,7.12282e-05,7.12282e-05
44,64110.8,1.04537,1.13956,1.23593,0.53842,0.40765,0.42728,0.29578,1.13041,1.28455,1.28995,5.71106e-05,5.71106e-05,5.71106e-05
45,65587.4,1.04197,1.13281,1.23714,0.54123,0.40705,0.42773,0.29619,1.12974,1.28285,1.28943,4.47606e-05,4.47606e-05,4.47606e-05
46,67057.9,1.03638,1.126,1.2336,0.53427,0.41148,0.42848,0.2967,1.12938,1.28147,1.28913,3.4227e-05,3.4227e-05,3.4227e-05
47,68514.5,1.03618,1.12343,1.2332,0.53804,0.41047,0.42902,0.29704,1.12902,1.28012,1.28896,2.55513e-05,2.55513e-05,2.55513e-05
48,69939.8,1.03441,1.11883,1.23104,0.54318,0.40833,0.4295,0.29762,1.12871,1.27916,1.28875,1.87678e-05,1.87678e-05,1.87678e-05
49,71365.6,1.0313,1.11242,1.22913,0.54041,0.40899,0.43019,0.2979,1.12842,1.27807,1.28848,1.39032e-05,1.39032e-05,1.39032e-05
50,72803.3,1.03079,1.11014,1.22947,0.54101,0.40943,0.43058,0.29832,1.12817,1.27726,1.28837,1.09768e-05,1.09768e-05,1.09768e-05
